angle_deg,freq_Hz,S11_re,S11_im,S21_re,S21_im,S11_dB,S21_dB
0.0,2760000000,2.688000000e-05,-1.170870000e-04,1.207284960e-01,-5.613412000e-02,-78.406765,-17.513792
0.0,2780000000,-1.209390000e-04,-1.312150000e-04,1.020977280e-01,-9.580222400e-02,-74.969776,-17.076993
0.0,2800000000,-1.352440000e-04,-6.012300000e-05,6.246756000e-02,8.439574000e-03,-76.594426,-24.008353
0.0,2820000000,-6.328500000e-05,3.024800000e-05,1.136102240e-01,-4.779212800e-02,-83.080408,-18.184030
0.0,2840000000,-2.346020000e-04,2.409100000e-05,7.574280000e-02,8.749894400e-02,-72.547809,-18.731209
0.0,2860000000,-6.918800000e-05,1.107800000e-05,-1.022087920e-01,-9.822566400e-02,-83.089449,-16.969138
0.0,2880000000,-5.005900000e-05,-7.794800000e-05,1.152751280e-01,-1.340684720e-01,-80.664219,-15.049734
0.0,2900000000,-6.966100000e-05,-1.048060000e-04,4.246450000e-02,7.551562000e-03,-78.003284,-27.304264
0.0,2920000000,-6.138700000e-05,-5.064600000e-05,8.566868000e-02,-9.947380000e-04,-81.983644,-21.342973
0.0,2940000000,-9.091800000e-05,-1.351920000e-04,1.830114400e-02,-1.064245440e-01,-75.760507,-19.332599
0.0,2960000000,-1.074930000e-04,-2.404000000e-05,6.936939200e-02,-6.995785600e-02,-79.160437,-20.129501
0.0,2980000000,-1.930190000e-04,-1.434880000e-04,9.395332000e-02,-1.535868000e-02,-72.377331,-20.427225
0.0,3000000000,-1.939030000e-04,-1.073510000e-04,1.231621440e-01,-4.062497200e-02,-73.087186,-17.741920
5.0,1000000000,-9.189500000e-05,-7.744000000e-05,2.648443000e-03,5.935300000e-04,-78.403833,-51.327371
5.0,1020000000,-9.177800000e-05,-7.743700000e-05,1.282902000e-03,-2.299126000e-03,-78.410441,-51.591529
5.0,1040000000,-9.189100000e-05,-7.747600000e-05,-3.239068000e-03,6.381625000e-03,-78.402378,-42.905884
5.0,1060000000,-9.220400000e-05,-7.737500000e-05,3.394350000e-04,8.789370000e-04,-78.389775,-60.517111
5.0,1080000000,-9.161700000e-05,-7.747100000e-05,1.978454000e-03,-3.965214000e-03,-78.417753,-47.069204
5.0,1100000000,-9.200400000e-05,-7.736300000e-05,-4.610063000e-03,-3.281061000e-03,-78.401391,-44.946052
5.0,1120000000,-9.173300000e-05,-7.729300000e-05,-1.447873000e-03,2.158591000e-03,-78.419648,-51.703199
5.0,1140000000,-9.209600000e-05,-7.669700000e-05,-5.241070000e-04,9.552020000e-04,-78.427215,-59.255131
5.0,1160000000,-9.137000000e-05,-7.760000000e-05,8.033797000e-03,-3.580920000e-03,-78.425361,-41.114561
5.0,1180000000,-9.203500000e-05,-7.776000000e-05,-3.289714000e-03,-4.104264000e-03,-78.381214,-45.580348
5.0,1200000000,-9.221800000e-05,-7.768800000e-05,-7.549588000e-03,-2.940010000e-04,-78.374480,-42.434954
5.0,1220000000,-9.138800000e-05,-7.795500000e-05,-1.620364000e-03,1.325123400e-02,-78.407713,-37.490417
5.0,1240000000,-9.212000000e-05,-7.721400000e-05,1.171200000e-03,-2.947317000e-03,-78.401894,-49.974717
5.0,1260000000,-9.127900000e-05,-7.766200000e-05,-3.081299000e-03,3.759651000e-03,-78.427475,-46.265477
5.0,1280000000,-9.172100000e-05,-7.750300000e-05,-1.031660000e-02,-2.166201000e-03,-78.410511,-39.541895
5.0,1300000000,-9.184300000e-05,-7.747900000e-05,1.298906400e-02,7.064522000e-03,-78.404890,-36.603036
5.0,1320000000,-9.213600000e-05,-7.813800000e-05,3.614133000e-03,9.321424000e-03,-78.358081,-40.002133
5.0,1340000000,-9.138300000e-05,-7.782700000e-05,3.213328000e-03,-8.979340000e-04,-78.413995,-49.534361
5.0,1360000000,-9.298800000e-05,-7.615700000e-05,1.105610000e-03,1.834048800e-02,-78.402326,-34.716029
5.0,1380000000,-9.119600000e-05,-7.719600000e-05,1.110223400e-02,-1.565591000e-03,-78.453955,-39.006278
5.0,1400000000,-9.151100000e-05,-7.882800000e-05,-2.333407000e-03,9.030998000e-03,-78.360008,-40.604622
5.0,1420000000,-9.190600000e-05,-7.809800000e-05,7.584450000e-04,-1.802335200e-02,-78.372561,-34.875605
5.0,1440000000,-9.111300000e-05,-7.766500000e-05,2.516259000e-03,1.230562600e-02,-78.436498,-38.020031
5.0,1460000000,-9.152200000e-05,-7.861700000e-05,5.914529000e-03,-5.212407000e-03,-78.369308,-42.065530
5.0,1480000000,-9.340000000e-05,-7.728300000e-05,1.743112200e-02,1.979878800e-02,-78.327943,-31.574931
5.0,1500000000,-9.296200000e-05,-7.680300000e-05,5.498828000e-03,-2.042482400e-02,-78.374166,-33.492938
5.0,1520000000,-9.105200000e-05,-7.798400000e-05,1.052762000e-02,3.379191600e-02,-78.424837,-29.021445
5.0,1540000000,-9.064900000e-05,-7.960900000e-05,2.678170000e-02,1.486942600e-02,-78.369927,-30.276308
5.0,1560000000,-8.760500000e-05,-7.812900000e-05,4.709200000e-05,1.018247600e-02,-78.607893,-39.842839
5.0,1580000000,-9.393400000e-05,-7.681500000e-05,-5.221413000e-03,-2.685223000e-03,-78.319700,-44.625137
5.0,1600000000,-9.211500000e-05,-7.776500000e-05,4.810743600e-02,3.562180000e-04,-78.376576,-26.355518
5.0,1620000000,-9.349300000e-05,-7.589800000e-05,-2.636172000e-03,-1.344568000e-02,-78.385886,-37.264531
5.0,1640000000,-9.161600000e-05,-7.628200000e-05,2.578235400e-02,1.097682400e-02,-78.473315,-31.050084
5.0,1660000000,-8.985800000e-05,-7.943800000e-05,1.439454200e-02,-4.608920000e-04,-78.420945,-36.831593
5.0,1680000000,-9.121900000e-05,-8.161000000e-05,-3.006600000e-05,3.089810000e-04,-78.244564,-70.160436
5.0,1700000000,-8.794600000e-05,-7.658300000e-05,-2.836606000e-03,-2.823465000e-02,-78.664785,-30.940737
5.0,1720000000,-8.880800000e-05,-7.610800000e-05,3.483734800e-02,-1.647700200e-02,-78.639365,-28.282348
5.0,1740000000,-8.898900000e-05,-7.775700000e-05,-1.305471200e-02,-2.231287000e-03,-78.549531,-37.559601
5.0,1760000000,-9.132700000e-05,-7.802200000e-05,2.201977000e-03,-2.384864000e-03,-78.407923,-49.773127
5.0,1780000000,-8.872700000e-05,-7.860700000e-05,1.370550800e-02,7.498246000e-03,-78.522760,-36.124951
5.0,1800000000,-9.163500000e-05,-7.782200000e-05,6.902721600e-02,2.566167800e-02,-78.400349,-22.657381
5.0,1820000000,-9.610400000e-05,-8.081900000e-05,2.298890000e-04,4.262365000e-03,-78.022319,-47.394372
5.0,1840000000,-8.808500000e-05,-7.959100000e-05,3.493450400e-02,1.242887000e-02,-78.509751,-28.617300
5.0,1860000000,-9.301100000e-05,-8.309600000e-05,6.588717600e-02,3.065883600e-02,-78.081023,-22.772769
5.0,1880000000,-1.026520000e-04,-8.265100000e-05,1.739129000e-03,-3.674588000e-02,-77.602347,-28.686110
5.0,1900000000,-9.134300000e-05,-7.825400000e-05,-1.705441200e-02,6.238135600e-02,-78.396145,-23.785862
5.0,1920000000,-9.215300000e-05,-7.874700000e-05,1.257864800e-01,7.554908800e-02,-78.328817,-16.669579
5.0,1940000000,-1.025650000e-04,-6.814000000e-05,7.069327200e-02,1.268308200e-02,-78.192252,-22.874850
5.0,1960000000,-7.929600000e-05,-8.010400000e-05,1.462924000e-03,3.402230800e-02,-78.960422,-29.356702
5.0,1980000000,-9.975900000e-05,-6.508700000e-05,-1.186975000e-02,1.606557000e-02,-78.480734,-33.990342
5.0,2000000000,-9.829900000e-05,-6.509200000e-05,-9.821922000e-03,-6.874880800e-02,-78.569958,-23.166946
5.0,2020000000,-8.704900000e-05,-2.548400000e-05,1.025637400e-02,7.732116800e-02,-80.847605,-22.158282
5.0,2040000000,-9.673500000e-05,-6.952400000e-05,1.204712000e-01,3.272484200e-02,-78.479794,-18.073148
5.0,2060000000,-7.769400000e-05,-8.962300000e-05,1.484969440e-01,2.463168160e-01,-78.517479,-10.823721
5.0,2080000000,-1.014240000e-04,-1.098510000e-04,-1.926532800e-01,-2.079802240e-01,-76.506434,-10.949003
5.0,2100000000,-1.069870000e-04,-1.059650000e-04,2.675367200e-02,-1.918185920e-01,-76.444565,-14.258514
5.0,2120000000,-4.717200000e-05,-3.596500000e-05,-6.109340400e-02,-9.490322000e-03,-84.536204,-24.176559
5.0,2140000000,-1.116240000e-04,-7.704800000e-05,3.698712400e-02,7.687151200e-02,-77.352692,-21.380311
5.0,2160000000,-1.123610000e-04,-6.901600000e-05,2.149688320e-01,4.058306800e-02,-77.597453,-13.200402
5.0,2180000000,-7.710400000e-05,-1.143330000e-04,1.874328000e-03,-3.591168000e-01,-77.208566,-8.895167
5.0,2200000000,-1.217790000e-04,-8.189600000e-05,4.035928320e-01,-7.632132000e-02,-76.668132,-7.728537
5.0,2220000000,-7.855700000e-05,-1.315900000e-05,6.913244000e-02,-2.574152320e-01,-81.976121,-11.484855
5.0,2240000000,-6.704900000e-05,-3.832200000e-05,5.490057600e-02,8.515460800e-02,-82.244519,-19.886249
5.0,2260000000,-9.011700000e-05,-1.055760000e-04,2.027140800e-01,4.884612000e-02,-77.151777,-13.617210
5.0,2280000000,-1.351820000e-04,-5.851600000e-05,2.863391680e-01,-9.120997600e-02,-76.635744,-10.442671
5.0,2300000000,-4.789600000e-05,-8.652400000e-05,2.124091520e-01,-3.269668480e-01,-80.096421,-8.180851
5.0,2320000000,-9.008100000e-05,-6.296100000e-05,-1.946639680e-01,2.169367000e-02,-79.179807,-14.160685
5.0,2340000000,-9.339600000e-05,-1.148750000e-04,2.188896480e-01,-1.710445000e-03,-76.591777,-13.195230
5.0,2360000000,-8.080000000e-05,-6.606200000e-05,2.092866400e-01,-7.965521600e-02,-79.628594,-12.997650
5.0,2380000000,-1.236640000e-04,-7.308800000e-05,1.968904960e-01,-1.264483600e-01,-76.854031,-12.615758
5.0,2400000000,-1.339930000e-04,-1.175270000e-04,3.968384960e-01,7.700267200e-02,-74.980276,-7.867208
5.0,2420000000,-1.546350000e-04,-7.354400000e-05,-5.822763600e-02,-3.355744000e-01,-75.328256,-9.355396
5.0,2440000000,-1.142430000e-04,-9.631900000e-05,-1.985118240e-01,1.756908160e-01,-76.511344,-11.532040
5.0,2460000000,-3.995200000e-05,-7.897400000e-05,-8.765870400e-02,-1.106413600e-01,-81.060688,-17.005895
5.0,2480000000,-1.686440000e-04,-7.884600000e-05,4.829084000e-02,1.418910080e-01,-74.602029,-16.484924
5.0,2500000000,-6.837700000e-05,-5.074200000e-05,2.253702240e-01,1.599119360e-01,-81.396521,-11.171138
5.0,2520000000,-3.765200000e-05,-9.462500000e-05,2.462162080e-01,-4.708995200e-01,-79.841558,-5.491833
5.0,2540000000,-1.274590000e-04,-5.484900000e-05,8.201888000e-02,2.192588480e-01,-77.154743,-12.612072
5.0,2560000000,-5.066800000e-05,-4.921800000e-05,-2.305596800e-01,-1.207815840e-01,-83.019292,-11.691166
5.0,2580000000,-2.017200000e-05,1.489000000e-06,-9.659444000e-02,-1.880938240e-01,-93.881422,-13.495975
5.0,2600000000,-1.434230000e-04,-1.175070000e-04,1.022865120e-01,-9.313542400e-02,-74.637187,-17.181321
5.0,2620000000,-1.184850000e-04,-8.458200000e-05,8.520315200e-02,-1.717691200e-02,-76.738115,-21.217872
5.0,2640000000,-7.999800000e-05,-1.011840000e-04,7.095208800e-02,6.661698000e-03,-77.789020,-22.942580
5.0,2660000000,-6.308400000e-05,-9.598900000e-05,2.274998400e-02,3.155964200e-02,-78.796407,-28.199967
5.0,2680000000,-9.741400000e-05,-1.188390000e-04,1.139422320e-01,8.169852000e-03,-76.268636,-18.844035
5.0,2700000000,-6.941300000e-05,-1.884930000e-04,-3.289431000e-03,7.264808800e-02,-73.941804,-22.766621
5.0,2720000000,-1.541570000e-04,-1.026450000e-04,1.357656480e-01,-9.462053600e-02,-74.647011,-15.624816
5.0,2740000000,2.011400000e-05,-3.873300000e-05,1.702641120e-01,-7.381282400e-02,-87.201464,-14.629595
5.0,2760000000,-1.247010000e-04,-1.175100000e-04,1.540841760e-01,-1.364802720e-01,-75.322596,-13.729539
5.0,2780000000,-4.712700000e-05,-4.618100000e-05,9.454486400e-02,-2.302583400e-02,-83.611476,-20.236995
5.0,2800000000,-6.689100000e-05,-1.093590000e-04,7.061974400e-02,-3.516151200e-02,-77.842621,-22.059667
5.0,2820000000,-1.260500000e-05,-1.356650000e-04,6.406739200e-02,-7.517933600e-02,-77.313313,-20.107031
5.0,2840000000,-1.388860000e-04,-5.141900000e-05,-3.902093600e-02,-1.333473440e-01,-76.588973,-17.143494
5.0,2860000000,-1.775750000e-04,-7.136900000e-05,1.827555800e-02,-5.452686000e-02,-74.362056,-24.805429
5.0,2880000000,-1.864600000e-04,2.648000000e-05,1.601204000e-01,6.044542000e-02,-74.501569,-15.332481
5.0,2900000000,-2.917930000e-04,-1.192200000e-04,7.621277600e-02,-8.345636000e-02,-70.028034,-18.936951
5.0,2920000000,-1.291600000e-04,-2.690100000e-05,4.119005200e-02,-7.126199200e-02,-77.593018,-21.690976
5.0,2940000000,-8.950400000e-05,-1.118790000e-04,-2.778499400e-02,-7.164300000e-02,-76.876560,-22.288003
5.0,2960000000,-2.022140000e-04,-5.876400000e-05,-2.673156000e-02,-6.171472800e-02,-73.531680,-23.445461
5.0,2980000000,-1.861140000e-04,-6.388400000e-05,2.309556600e-02,-1.235613520e-01,-74.120693,-18.013206
5.0,3000000000,-1.210700000e-05,-1.365290000e-04,-8.040508800e-02,-6.228558000e-02,-77.261484,-19.852917
10.0,1000000000,-9.175200000e-05,-7.731700000e-05,4.027909000e-03,2.965919000e-03,-78.417477,-46.017001
10.0,1020000000,-9.168100000e-05,-7.726900000e-05,5.667050000e-04,-7.579142000e-03,-78.423648,-42.383386
10.0,1040000000,-9.186600000e-05,-7.726700000e-05,-5.064672000e-03,3.542294000e-03,-78.413495,-44.179509
10.0,1060000000,-9.153200000e-05,-7.758500000e-05,2.297618000e-03,1.682662000e-03,-78.417117,-50.909577
10.0,1080000000,-9.138200000e-05,-7.737500000e-05,4.581360000e-04,-2.306484000e-03,-78.435247,-52.572940
