angle_deg,freq_Hz,S11_re,S11_im,S21_re,S21_im,S11_dB,S21_dB
262.0,1460000000,-9.747562500e-05,3.983800000e-05,-1.219544375e-03,3.315827375e-03,-79.551247,-49.037158
262.0,1480000000,4.472300000e-05,-8.542637500e-05,1.099954938e-02,-1.171727000e-03,-80.316192,-39.123498
262.0,1500000000,9.534875000e-05,-1.809487500e-05,1.322367188e-02,1.310574800e-02,-80.260040,-34.601387
262.0,1520000000,1.153428750e-04,-2.620150000e-05,5.194594375e-03,1.256500962e-02,-78.541668,-37.331494
262.0,1540000000,9.770862500e-05,-6.591812500e-05,1.076369650e-02,7.929240625e-03,-78.572298,-37.478025
262.0,1560000000,7.589237500e-05,-6.819687500e-05,1.888330500e-03,4.883459000e-03,-79.825298,-45.620282
262.0,1580000000,8.729425000e-05,-1.106107500e-04,4.222627000e-03,2.740804875e-03,-77.021296,-45.961490
262.0,1600000000,9.267312500e-05,-1.223365000e-04,1.304121788e-02,-1.147072875e-03,-76.279256,-37.660167
262.0,1620000000,7.213762500e-05,-1.189423750e-04,-4.038276750e-03,2.141025000e-03,-77.132938,-46.800269
262.0,1640000000,1.506587500e-05,-6.293462500e-05,2.137580075e-02,7.217955000e-04,-83.780195,-33.396603
262.0,1660000000,2.686725000e-05,5.477750000e-06,9.988961875e-03,1.307523750e-04,-91.238660,-40.008849
262.0,1680000000,1.259428750e-04,-3.584987500e-05,1.746718725e-02,-8.734965000e-04,-77.658164,-35.144693
262.0,1700000000,1.440440000e-04,-1.528002500e-04,2.167924737e-02,-3.635517500e-04,-73.555950,-33.277895
262.0,1720000000,1.219990000e-04,-1.705298750e-04,1.272062700e-02,9.309716625e-03,-73.569009,-36.046995
262.0,1740000000,5.245575000e-05,-1.497631250e-04,2.646825363e-02,4.994740875e-03,-75.989339,-31.393531
262.0,1760000000,1.408362500e-05,-8.965612500e-05,1.611772063e-02,-4.799937625e-03,-80.842536,-35.484894
262.0,1780000000,3.194937500e-05,-6.327737500e-05,1.646043375e-03,7.124463750e-04,-82.988822,-54.925437
262.0,1800000000,1.220052500e-04,-1.001095000e-04,1.726722888e-02,-2.259283800e-02,-76.036752,-30.922697
262.0,1820000000,1.726165000e-04,-1.064553750e-04,3.365799000e-02,-4.961522500e-04,-73.858497,-29.457293
262.0,1840000000,1.740322500e-04,-1.048122500e-04,3.180447125e-02,1.480316787e-02,-73.843357,-29.098626
262.0,1860000000,1.299682500e-04,-1.767447500e-04,4.603037650e-02,-1.606540688e-02,-73.175801,-26.239904
262.0,1880000000,1.049662500e-04,-2.509877500e-04,3.378072400e-02,-3.155351750e-03,-71.306934,-29.388894
262.0,1900000000,8.815000000e-05,-2.296983750e-04,6.143978362e-02,1.030864750e-02,-72.180167,-24.110435
262.0,1920000000,6.529862500e-05,-1.477736250e-04,1.079308437e-02,-1.967519250e-03,-75.833436,-39.195113
262.0,1940000000,3.237462500e-04,8.039650000e-05,4.528167525e-02,-2.362652500e-04,-69.536015,-26.881432
262.0,1960000000,3.546101250e-04,-9.012725000e-05,5.296261775e-02,3.310518750e-03,-68.733126,-25.503676
262.0,1980000000,2.123933750e-04,-2.436716250e-04,6.270263850e-02,-1.723978725e-02,-69.809385,-23.737797
262.0,2000000000,1.126508750e-04,-3.762427500e-04,3.949991500e-02,-1.151426300e-02,-68.117781,-27.713888
262.0,2020000000,9.574775000e-05,-4.021542500e-04,8.392022200e-02,1.833305975e-02,-67.672689,-21.320199
262.0,2040000000,-1.424456250e-04,-5.211787500e-04,7.672166150e-02,-4.321446562e-02,-65.347391,-21.104908
262.0,2060000000,3.655125000e-05,-3.955881250e-04,7.108008850e-02,-4.250477125e-02,-68.018216,-21.637370
262.0,2080000000,1.801500000e-06,-4.130850000e-04,8.815212425e-02,-4.190968950e-02,-67.679129,-20.210338
