angle_deg,freq_Hz,S11_re,S11_im,S21_re,S21_im,S11_dB,S21_dB
0.0,1400000000,-9.265900000e-05,-7.760900000e-05,1.758837400e-02,4.906671000e-03,-78.353841,-34.770001
0.0,1420000000,-9.174100000e-05,-7.913200000e-05,7.831762000e-03,-1.315015400e-02,-78.333247,-36.302962
0.0,1440000000,-9.216300000e-05,-7.726500000e-05,9.827264000e-03,-5.628746000e-03,-78.397146,-38.919159
0.0,1460000000,-9.107600000e-05,-7.791000000e-05,4.832562000e-03,4.904860000e-03,-78.427002,-43.241181
0.0,1480000000,-8.821800000e-05,-8.042400000e-05,2.390089000e-03,3.930184000e-03,-78.461719,-46.745075
0.0,1500000000,-9.126100000e-05,-8.005000000e-05,-1.533565000e-03,6.679412000e-03,-78.316035,-43.282130
0.0,1520000000,-9.166500000e-05,-8.045500000e-05,4.101044000e-03,4.364872000e-03,-78.275290,-44.452605
0.0,1540000000,-9.400100000e-05,-7.692900000e-05,-6.236817000e-03,1.871256000e-02,-78.310826,-34.099859
0.0,1560000000,-9.237000000e-05,-7.790000000e-05,2.011376600e-02,2.880093800e-02,-78.356285,-29.086646
0.0,1580000000,-8.958600000e-05,-7.821900000e-05,3.086128800e-02,1.789121000e-02,-78.494319,-28.953373
0.0,1600000000,-9.186300000e-05,-7.930400000e-05,4.079990000e-03,-8.683622000e-03,-78.318581,-40.359686
0.0,1620000000,-9.243900000e-05,-7.475800000e-05,2.835526000e-03,1.135652600e-02,-78.497433,-38.632449
0.0,1640000000,-9.019600000e-05,-7.855300000e-05,1.485236200e-02,2.102004400e-02,-78.444851,-31.788568
0.0,1660000000,-9.409600000e-05,-7.896000000e-05,-5.053462000e-03,-2.863663800e-02,-78.213471,-30.728378
0.0,1680000000,-9.331700000e-05,-8.025800000e-05,-3.416874000e-03,2.077368600e-02,-78.196043,-33.533796
0.0,1700000000,-9.230500000e-05,-7.723100000e-05,1.919391200e-02,2.157357000e-02,-78.390863,-30.789250
0.0,1720000000,-8.713800000e-05,-8.199000000e-05,1.656287800e-02,1.180097000e-02,-78.441968,-33.834281
0.0,1740000000,-8.697700000e-05,-7.575300000e-05,3.406566400e-02,-3.445703200e-02,-78.760336,-26.293469
0.0,1760000000,-9.270400000e-05,-7.656500000e-05,5.556120800e-02,-1.558027400e-02,-78.399449,-24.775828
