angle_deg,freq_Hz,S11_re,S11_im,S21_re,S21_im,S11_dB,S21_dB
0.0,2680000000,-9.851620000e-05,-6.680010000e-05,6.319771200e-02,-1.872477030e-02,-78.487008,-23.620534
0.0,2700000000,-7.372280000e-05,-7.604920000e-05,5.852341380e-02,-1.337219280e-02,-79.500640,-24.432387
0.0,2720000000,-6.143540000e-05,-5.178290000e-05,4.031710100e-02,-1.357091590e-02,-81.900515,-27.424082
0.0,2740000000,-7.927900000e-05,-8.429460000e-05,1.189507392e-01,3.787463690e-02,-78.731954,-18.073276
0.0,2760000000,-9.540630000e-05,-8.153740000e-05,1.082042060e-01,7.270646300e-03,-78.026999,-19.295553
0.0,2780000000,-7.715810000e-05,-9.226640000e-05,8.025037220e-02,-1.622774150e-02,-78.396377,-21.737009
0.0,2800000000,-9.661610000e-05,-7.234120000e-05,9.814015600e-02,-5.596939240e-02,-78.366025,-18.940111
0.0,2820000000,-9.416610000e-05,-7.817430000e-05,6.029100160e-02,-3.248159140e-02,-78.245324,-23.288217
0.0,2840000000,-9.412150000e-05,-7.347800000e-05,5.915217360e-02,-6.511259430e-02,-78.459453,-21.113359
0.0,2860000000,-8.008280000e-05,-7.066850000e-05,6.216892400e-02,-7.617423840e-02,-79.428175,-20.146863
0.0,2880000000,-8.328710000e-05,-9.580160000e-05,6.018128320e-02,-4.801054600e-02,-77.927781,-22.271798
0.0,2900000000,-7.171920000e-05,-1.102177000e-04,1.141157222e-01,-1.927578190e-02,-77.621652,-18.730912
0.0,2920000000,-1.053327000e-04,-9.483550000e-05,-2.863457400e-03,-6.348093350e-02,-76.970471,-23.938306
0.0,2940000000,-9.296380000e-05,-7.464530000e-05,3.014685240e-02,-6.548467620e-02,-78.472779,-22.842410
0.0,2960000000,-9.186220000e-05,-8.092840000e-05,5.773824940e-02,-8.137621080e-02,-78.242543,-20.019241
0.0,2980000000,-9.402110000e-05,-6.056530000e-05,2.299788680e-02,-7.538911620e-02,-79.028079,-22.067391
0.0,3000000000,-1.010906000e-04,-6.394260000e-05,4.550285020e-02,-1.265256872e-01,-78.444221,-17.428194
3.0,1000000000,-9.170660000e-05,-7.758520000e-05,-6.343978000e-04,2.784751000e-04,-78.407468,-63.187507
3.0,1020000000,-9.157290000e-05,-7.737740000e-05,9.552452000e-04,1.104837000e-03,-78.424569,-56.709769
3.0,1040000000,-9.175450000e-05,-7.751830000e-05,1.120577000e-04,3.081914000e-03,-78.407946,-50.217852
3.0,1060000000,-9.161060000e-05,-7.747240000e-05,2.613948300e-03,-1.845649600e-03,-78.418042,-49.897362
3.0,1080000000,-9.161710000e-05,-7.750370000e-05,-2.100049300e-03,9.871652000e-04,-78.416219,-52.688383
3.0,1100000000,-9.174600000e-05,-7.747360000e-05,-1.782068900e-03,-2.217892100e-03,-78.410502,-50.917931
3.0,1120000000,-9.162770000e-05,-7.755290000e-05,8.567739000e-04,-3.512165000e-04,-78.413334,-60.668092
3.0,1140000000,-9.190190000e-05,-7.757960000e-05,-1.240036400e-03,-7.405615700e-03,-78.396950,-42.488685
3.0,1160000000,-9.183880000e-05,-7.751030000e-05,-7.165355000e-04,6.454407200e-03,-78.403663,-43.749676
3.0,1180000000,-9.190580000e-05,-7.774110000e-05,-1.626536900e-03,-4.708218000e-04,-78.389210,-55.425276
3.0,1200000000,-9.190710000e-05,-7.759180000e-05,-1.293115000e-04,2.341400300e-03,-78.396094,-52.597260
3.0,1220000000,-9.171620000e-05,-7.736200000e-05,-6.809129000e-03,-5.091025300e-03,-78.417358,-41.409652
3.0,1240000000,-9.186990000e-05,-7.757210000e-05,-1.602889500e-03,5.842669100e-03,-78.399065,-44.352625
3.0,1260000000,-9.173040000e-05,-7.753250000e-05,2.903220600e-03,1.713451300e-03,-78.408615,-49.444456
3.0,1280000000,-9.167340000e-05,-7.753060000e-05,7.843090800e-03,-4.247642500e-03,-78.411852,-40.993241
3.0,1300000000,-9.145190000e-05,-7.733710000e-05,-3.969305400e-03,3.416615300e-03,-78.433153,-45.617956
3.0,1320000000,-9.203200000e-05,-7.726770000e-05,-1.057507600e-03,7.732039000e-03,-78.404272,-42.153631
3.0,1340000000,-9.176540000e-05,-7.771960000e-05,1.743014600e-02,8.223378900e-03,-78.397949,-34.301184
3.0,1360000000,-9.209660000e-05,-7.748360000e-05,-3.447849600e-03,-4.464932400e-03,-78.390667,-44.972549
3.0,1380000000,-9.185780000e-05,-7.783940000e-05,1.103923400e-03,7.144695700e-03,-78.387270,-42.817864
3.0,1400000000,-9.174970000e-05,-7.737280000e-05,1.178225440e-02,1.423183850e-02,-78.415001,-34.667788
3.0,1420000000,-9.163430000e-05,-7.754190000e-05,1.404670410e-02,-7.839943600e-03,-78.413483,-35.870783
3.0,1440000000,-9.195710000e-05,-7.765760000e-05,1.345537500e-03,7.539129300e-03,-78.390272,-42.317398
3.0,1460000000,-9.187540000e-05,-7.800570000e-05,2.322988400e-03,4.519467300e-03,-78.378546,-45.880125
3.0,1480000000,-9.150860000e-05,-7.806610000e-05,1.339901860e-02,8.568095400e-03,-78.395873,-35.969723
3.0,1500000000,-9.118500000e-05,-7.713210000e-05,8.227870300e-03,-4.762680400e-03,-78.457567,-40.439230
3.0,1520000000,-9.179630000e-05,-7.837070000e-05,5.830524600e-03,1.681529750e-02,-78.365843,-34.992844
3.0,1540000000,-9.144170000e-05,-7.645330000e-05,7.288293300e-03,6.252241200e-03,-78.475070,-40.352232
3.0,1560000000,-9.182910000e-05,-7.723460000e-05,1.514273940e-02,7.243354800e-03,-78.417049,-35.501072
3.0,1580000000,-9.215520000e-05,-7.717380000e-05,5.081848300e-03,3.446819800e-03,-78.401810,-44.235924
3.0,1600000000,-9.176340000e-05,-7.667470000e-05,3.136302700e-03,1.455583480e-02,-78.446782,-36.542172
3.0,1620000000,-9.130340000e-05,-7.730070000e-05,2.606303010e-02,8.315420900e-03,-78.443085,-31.258501
3.0,1640000000,-9.235770000e-05,-7.679140000e-05,1.537131160e-02,2.921214100e-03,-78.408281,-36.111696
3.0,1660000000,-9.075170000e-05,-7.696430000e-05,1.451696290e-02,-4.646039000e-03,-78.489559,-36.338987
3.0,1680000000,-9.200240000e-05,-7.737230000e-05,1.827552550e-02,3.317516700e-03,-78.401047,-34.621800
3.0,1700000000,-9.021890000e-05,-7.769870000e-05,2.463388770e-02,-2.678719000e-03,-78.484298,-32.118288
3.0,1720000000,-9.208120000e-05,-7.697460000e-05,1.193187910e-02,-2.307630000e-03,-78.415158,-38.306345
3.0,1740000000,-9.172900000e-05,-7.683140000e-05,3.199588330e-02,-5.842390600e-03,-78.441397,-29.755677
3.0,1760000000,-9.114200000e-05,-7.777000000e-05,9.345408700e-03,2.780275000e-04,-78.429957,-40.584192
3.0,1780000000,-9.125270000e-05,-7.513690000e-05,1.349831760e-02,3.421212900e-03,-78.547225,-37.124014
3.0,1800000000,-9.250480000e-05,-7.883960000e-05,1.234779670e-02,1.470004300e-03,-78.305366,-38.107091
3.0,1820000000,-9.194980000e-05,-7.863290000e-05,2.493818790e-02,-1.999518220e-02,-78.345213,-29.906679
3.0,1840000000,-9.314020000e-05,-8.078130000e-05,3.046455780e-02,7.764374100e-03,-78.181360,-30.050783
3.0,1860000000,-9.127780000e-05,-7.861990000e-05,2.234380380e-02,4.234715000e-04,-78.382510,-33.015298
3.0,1880000000,-9.379850000e-05,-7.830510000e-05,5.081683980e-02,3.055909100e-02,-78.259446,-24.539253
3.0,1900000000,-8.970680000e-05,-7.560380000e-05,3.817780700e-02,-5.106750780e-02,-78.612792,-23.908929
3.0,1920000000,-9.380440000e-05,-7.753570000e-05,3.365696990e-02,2.690986360e-02,-78.294141,-27.312039
3.0,1940000000,-9.578130000e-05,-7.908230000e-05,2.970387630e-02,9.553167000e-04,-78.116885,-30.539248
3.0,1960000000,-8.972700000e-05,-7.356340000e-05,8.707698920e-02,5.667248000e-03,-78.708740,-21.183575
3.0,1980000000,-9.570520000e-05,-7.712230000e-05,5.555171860e-02,-3.747518530e-02,-78.208122,-23.477166
3.0,2000000000,-9.788790000e-05,-7.048330000e-05,8.943108960e-02,1.884441720e-02,-78.371389,-20.781559
3.0,2020000000,-8.362360000e-05,-7.954660000e-05,1.644435278e-01,3.544182560e-02,-78.754773,-15.482474
3.0,2040000000,-8.584190000e-05,-7.379900000e-05,9.367672420e-02,-4.520964250e-02,-78.922772,-19.658032
3.0,2060000000,-9.503420000e-05,-6.039610000e-05,1.229218146e-01,-1.095997590e-02,-78.969086,-18.173031
3.0,2080000000,-8.985770000e-05,-7.404530000e-05,-6.690236360e-02,-8.008080840e-02,-78.678328,-19.630175
3.0,2100000000,-9.512830000e-05,-7.636440000e-05,1.046781520e-01,-7.143293360e-02,-78.273704,-17.942496
3.0,2120000000,-9.449560000e-05,-9.869850000e-05,8.426365600e-02,-5.591767900e-02,-77.288368,-19.902454
3.0,2140000000,-1.006894000e-04,-1.001090000e-04,1.363921954e-01,-1.205063280e-01,-76.955059,-14.798493
3.0,2160000000,-9.909860000e-05,-8.594420000e-05,5.059311150e-02,-1.154283738e-01,-77.642964,-17.990573
3.0,2180000000,-1.142547000e-04,-7.357030000e-05,6.945561320e-02,1.485250760e-02,-77.336101,-22.971664
3.0,2200000000,-8.390290000e-05,-6.236930000e-05,1.542530256e-01,-1.123817506e-01,-79.613947,-14.386165
3.0,2220000000,-9.722540000e-05,-7.080880000e-05,7.522298320e-02,-6.659944480e-02,-78.396316,-19.959374
3.0,2240000000,-8.005390000e-05,-9.051330000e-05,7.649876650e-02,-4.375692820e-02,-78.356089,-21.097618
3.0,2260000000,-9.782930000e-05,-8.780390000e-05,6.056385100e-02,-5.709478430e-02,-77.624538,-21.594050
3.0,2280000000,-1.032219000e-04,-6.895880000e-05,8.387573680e-02,-7.846858960e-02,-78.121952,-18.796743
3.0,2300000000,-8.275330000e-05,-9.355750000e-05,-4.574583400e-03,-7.711430180e-02,-78.068444,-22.242045
3.0,2320000000,-9.851850000e-05,-8.120450000e-05,-1.950883220e-02,7.082642120e-02,-77.878106,-22.678495
3.0,2340000000,-8.950800000e-05,-7.665630000e-05,6.737013730e-02,-7.728400160e-02,-78.573643,-19.783331
3.0,2360000000,-8.545720000e-05,-8.122870000e-05,7.046203890e-02,-9.963052960e-02,-78.569529,-18.270720
3.0,2380000000,-9.561240000e-05,-7.948170000e-05,8.121669980e-02,-8.234601660e-02,-78.108166,-18.736407
3.0,2400000000,-9.201940000e-05,-6.723460000e-05,1.443131432e-01,-9.196387610e-02,-78.864557,-15.333750
3.0,2420000000,-9.059270000e-05,-7.388650000e-05,-2.713125600e-02,7.433106400e-03,-78.643506,-31.016280
3.0,2440000000,-1.075610000e-04,-7.327650000e-05,1.245514354e-01,-1.427524660e-02,-77.711170,-18.036347
3.0,2460000000,-9.587780000e-05,-8.278610000e-05,1.604701004e-01,1.376505720e-02,-77.946308,-15.860279
3.0,2480000000,-9.939400000e-05,-7.785310000e-05,1.089754458e-01,-5.426494760e-02,-77.975043,-18.291421
3.0,2500000000,-9.884270000e-05,-6.970420000e-05,1.287513307e-01,-1.160177301e-01,-78.347986,-15.223432
3.0,2520000000,-1.085704000e-04,-7.139860000e-05,9.251616280e-02,5.221427660e-02,-77.724914,-19.474765
3.0,2540000000,-1.148505000e-04,-5.685870000e-05,-4.711827900e-03,-7.304728640e-02,-77.845330,-22.709886
3.0,2560000000,-7.164580000e-05,-5.767740000e-05,7.132957280e-02,-8.335887040e-02,-80.726397,-19.194958
3.0,2580000000,-8.360350000e-05,-9.642170000e-05,1.188326228e-01,-8.679397400e-03,-77.881672,-18.478180
3.0,2600000000,-7.438870000e-05,-1.035126000e-04,3.764994720e-02,-1.003395384e-01,-77.891857,-19.398485
3.0,2620000000,-8.786790000e-05,-7.638080000e-05,4.055992460e-02,1.632949190e-02,-78.679071,-27.185667
3.0,2640000000,-1.096620000e-04,-6.841300000e-05,3.782245750e-02,2.824117100e-03,-77.771251,-28.420859
3.0,2660000000,-1.020433000e-04,-5.380330000e-05,6.136355410e-02,-8.412495900e-03,-78.758993,-24.160924
3.0,2680000000,-8.776610000e-05,-8.305070000e-05,6.721032320e-02,7.339922200e-03,-78.356380,-23.399791
3.0,2700000000,-8.706050000e-05,-9.332900000e-05,8.135980960e-02,2.884133470e-02,-77.880834,-21.277714
3.0,2720000000,-7.795840000e-05,-8.023300000e-05,5.252948680e-02,-2.622570870e-02,-79.025745,-24.625417
3.0,2740000000,-9.644550000e-05,-7.979320000e-05,5.925234500e-02,1.897784240e-02,-78.049673,-24.121770
3.0,2760000000,-9.470670000e-05,-7.643730000e-05,6.799879240e-02,-4.089595410e-02,-78.293857,-22.009136
3.0,2780000000,-1.091703000e-04,-6.071530000e-05,5.253828060e-02,-4.647907040e-02,-78.067501,-23.079842
3.0,2800000000,-1.148587000e-04,-9.406790000e-05,7.568765000e-02,-3.028145510e-02,-76.567630,-21.774667
3.0,2820000000,-9.482810000e-05,-7.937760000e-05,6.873439320e-02,-6.427810080e-02,-78.155024,-20.527579
3.0,2840000000,-6.749220000e-05,-1.074257000e-04,8.040027080e-02,-8.413434940e-02,-77.932961,-18.682918
3.0,2860000000,-1.041324000e-04,-8.603760000e-05,8.545079070e-02,-5.978469020e-02,-77.388317,-19.635289
3.0,2880000000,-1.135397000e-04,-9.755040000e-05,3.036138440e-02,-6.565265780e-02,-76.496096,-22.813252
3.0,2900000000,-1.491307000e-04,-1.284152000e-04,3.895666460e-02,-4.038756800e-02,-74.119477,-25.018580
3.0,2920000000,-8.084950000e-05,-7.230860000e-05,3.134445800e-02,-5.432760840e-02,-79.294016,-24.051696
3.0,2940000000,-8.259370000e-05,-9.896330000e-05,2.848736210e-02,-7.524653200e-02,-77.794878,-21.888561
3.0,2960000000,-8.927970000e-05,-6.559810000e-05,2.610701900e-02,-9.410213040e-02,-79.110147,-20.205979
3.0,2980000000,-9.024480000e-05,-6.459080000e-05,6.717547320e-02,-3.300137140e-02,-79.095270,-22.516852
3.0,3000000000,-9.138410000e-05,-1.210504000e-04,5.741236000e-03,-8.392861960e-02,-76.381919,-21.501523
6.0,1000000000,-9.160210000e-05,-7.767540000e-05,-8.229223000e-04,-2.380611000e-04,-78.409019,-61.343784
6.0,1020000000,-9.180970000e-05,-7.734830000e-05,2.346504000e-04,3.349913000e-04,-78.412824,-67.765560
6.0,1040000000,-9.171100000e-05,-7.733300000e-05,-5.583905000e-04,2.275924100e-03,-78.419000,-52.602987
6.0,1060000000,-9.165180000e-05,-7.756920000e-05,1.835301400e-03,-1.629964800e-03,-78.411241,-52.200346
6.0,1080000000,-9.176610000e-05,-7.737530000e-05,-2.916315200e-03,1.271377500e-03,-78.413977,-49.947639
6.0,1100000000,-9.174580000e-05,-7.758580000e-05,-1.078730400e-03,-1.850084400e-03,-78.405276,-53.385213
6.0,1120000000,-9.191350000e-05,-7.769170000e-05,1.709868900e-03,-8.270562000e-04,-78.391087,-54.427728
6.0,1140000000,-9.154980000e-05,-7.763100000e-05,-1.418957700e-03,-7.092572500e-03,-78.413982,-42.813487
6.0,1160000000,-9.160370000e-05,-7.732350000e-05,-2.415269000e-03,6.598683200e-03,-78.425384,-43.064828
6.0,1180000000,-9.181010000e-05,-7.756510000e-05,2.747014000e-04,-2.104138500e-03,-78.402692,-53.465116
6.0,1200000000,-9.178200000e-05,-7.761590000e-05,2.046478200e-03,3.128642200e-03,-78.401874,-48.546023
6.0,1220000000,-9.174210000e-05,-7.767750000e-05,-6.270681100e-03,-5.074531400e-03,-78.401199,-41.866038
6.0,1240000000,-9.168820000e-05,-7.746800000e-05,1.309294100e-03,5.616378700e-03,-78.413958,-44.781044
6.0,1260000000,-9.176850000e-05,-7.759770000e-05,-1.127367500e-03,-1.284973700e-03,-78.403468,-55.343027
6.0,1280000000,-9.165120000e-05,-7.756680000e-05,9.630157100e-03,-1.933574800e-03,-78.411386,-40.155688
6.0,1300000000,-9.179460000e-05,-7.755340000e-05,-3.644937700e-03,2.372410200e-03,-78.404094,-47.232189
6.0,1320000000,-9.176370000e-05,-7.743370000e-05,-4.109109100e-03,7.175295100e-03,-78.411385,-41.651367
6.0,1340000000,-9.170180000e-05,-7.766500000e-05,1.596194480e-02,1.027275650e-02,-78.404006,-34.433198
6.0,1360000000,-9.193210000e-05,-7.746760000e-05,-3.382917500e-03,-4.876782000e-03,-78.400498,-44.531227
6.0,1380000000,-9.158550000e-05,-7.753350000e-05,1.636542000e-03,7.051504100e-03,-78.416572,-42.806523
6.0,1400000000,-9.165190000e-05,-7.729770000e-05,3.758642800e-03,1.176914360e-02,-78.423920,-38.163313
6.0,1420000000,-9.159030000e-05,-7.762790000e-05,1.622677540e-02,-9.243106500e-03,-78.411892,-34.574942
6.0,1440000000,-9.178130000e-05,-7.710370000e-05,1.373797300e-03,8.458533300e-03,-78.425799,-41.341022
6.0,1460000000,-9.110350000e-05,-7.732600000e-05,1.985843400e-03,3.747504200e-03,-78.452974,-47.450325
6.0,1480000000,-9.224160000e-05,-7.789680000e-05,1.799718100e-02,1.257228050e-02,-78.363490,-33.169883
6.0,1500000000,-9.201880000e-05,-7.790120000e-05,1.010568320e-02,2.924522400e-03,-78.375534,-39.559400
6.0,1520000000,-9.181960000e-05,-7.728510000e-05,6.301174200e-03,1.067519840e-02,-78.415221,-38.134260
6.0,1540000000,-9.183080000e-05,-7.725160000e-05,2.217776000e-04,4.013958100e-03,-78.416162,-47.915306
6.0,1560000000,-9.191550000e-05,-7.759170000e-05,1.960043240e-02,6.889759300e-03,-78.395636,-33.648725
6.0,1580000000,-9.086350000e-05,-7.750820000e-05,8.270011200e-03,2.050692400e-03,-78.457679,-41.390728
